-10% to -20%
1/22/2015, -12.997347480106114
2/3/2015, -10.808028821410199
3/18/2015, -10.791826309067686
5/1/2015, -12.714776632302415
5/8/2015, -15.00330469266359
7/1/2015, -11.738891936368626
7/10/2015, -15.723585378067103
7/13/2015, -17.409387997623284
7/28/2015, -13.846153846153847
8/25/2015, -11.585665193912613
8/26/2015, -15.82454192115492
8/27/2015, -13.918205804749336
9/2/2015, -16.910828025477702
9/8/2015, -10.431654676259
10/15/2015, -10.981697171381033
10/22/2015, -13.47305389221557
11/18/2015, -10.56263269639065
12/4/2015, -18.221976808393148
12/16/2015, -14.749403341288783
12/22/2015, -11.229946524064161
1/11/2016, -10.033320992225105
1/22/2016, -16.29823904083927
3/1/2016, -13.868613138686136
3/16/2016, -10.985748218527313
6/23/2016, -18.516769012753905
6/29/2016, -11.25333333333333
7/8/2016, -10.569105691056913
9/2/2016, -11.127596439169139
9/12/2016, -13.37142857142857
9/15/2016, -10.143329658213892
9/21/2016, -16.4572864321608
11/7/2016, -16.88138605064416
12/5/2016, -14.022662889518406
5/19/2017, -17.871759890859487
7/7/2017, -10.765550239234448
8/22/2017, -13.949962092494314
9/11/2017, -11.468646864686459
10/27/2017, -13.27433628318584
11/16/2017, -10.434120335110443
12/15/2017, -10.200190657769307
1/2/2018, -11.503623188405793
2/6/2018, -19.667738478027864
2/9/2018, -13.150029886431566
2/12/2018, -11.871988988300068
2/23/2018, -11.912393162393165
3/2/2018, -12.817089452603467
3/9/2018, -11.487303506650536
3/26/2018, -15.440289505428225
3/29/2018, -12.680367293397474
4/3/2018, -10.668924640135476
5/30/2018, -12.220916568742657
6/1/2018, -12.767336357744647
7/6/2018, -10.688042752171018
7/31/2018, -10.028050490883588
10/12/2018, -14.691753402722185
10/16/2018, -17.276995305164316
11/7/2018, -17.830236062280264
11/26/2018, -12.174721189591082
12/26/2018, -15.691710562794567
12/31/2018, -10.303458009880021
1/4/2019, -15.992141453831044
3/11/2019, -10.716510903426794
3/26/2019, -10.104102878138388
5/3/2019, -10.748959778085997
5/10/2019, -16.020942408376975
5/14/2019, -12.116788321167892
6/4/2019, -10.021208907741256
8/6/2019, -17.974786498576652
8/8/2019, -13.237557721908663
8/13/2019, -16.927453769559033
8/16/2019, -12.795089707271016
9/4/2019, -11.85147507629706
10/4/2019, -10.878661087866117
10/11/2019, -11.32612407512806
1/28/2020, -10.69665386725178
2/4/2020, -10.684474123539223
3/2/2020, -16.679132385938665
3/4/2020, -13.117870722433464
3/10/2020, -13.147264047006985
3/30/2020, -12.908147696063482
4/2/2020, -10.77812828601473
4/24/2020, -13.170613823102956
5/8/2020, -11.005089058524176
6/12/2020, -11.522431968619749
11/4/2020, -16.821378340365676
1/7/2021, -10.769844435580373
1/28/2021, -18.812147272238644
2/2/2021, -15.476190476190476
2/3/2021, -10.367762128325504
3/1/2021, -16.457960644007148
3/5/2021, -13.685684284214211
4/1/2021, -10.670103092783508
5/13/2021, -16.165277274374777
5/14/2021, -18.677042801556425
6/10/2021, -10.005589714924534
6/21/2021, -13.574879227053135
7/9/2021, -14.842105263157896
7/20/2021, -12.311111111111108
8/20/2021, -14.351638209506243
8/27/2021, -13.00424628450106
9/22/2021, -14.326765188834148
9/23/2021, -10.733109726880699
11/29/2021, -19.776380153738643
12/2/2021, -10.186375321336765
12/6/2021, -11.379197913270303
12/7/2021, -19.462840323767473
12/10/2021, -13.392029657089886
12/15/2021, -11.877569666514397
12/22/2021, -11.327939076630187
1/31/2022, -10.231381055676072
2/1/2022, -11.558598469593225
3/16/2022, -10.593362386858857
4/13/2022, -10.057708161582857
5/4/2022, -13.094017094017088
1/12/2023, -10.715979137031777
3/14/2023, -10.520361990950224
3/16/2023, -12.050497322111713
3/21/2023, -11.469979296066251
5/5/2023, -14.435042309606763
6/1/2023, -12.764771460423638
10/16/2023, -10.921325051759831
5/31/2024, -10.711817553559094
7/26/2024, -11.213434452871073
8/8/2024, -14.578096947935377
8/9/2024, -14.375788146279941
8/13/2024, -12.506035731530659
8/14/2024, -10.651214128035317
9/9/2024, -13.092046470062554
9/19/2024, -10.422380691168415
12/19/2024, -12.780593772628535
12/24/2024, -14.958283671036957
1/3/2025, -10.039040713887344
1/15/2025, -13.842864778193478
3/14/2025, -11.71938361719384
4/14/2025, -17.758253461128863
5/12/2025, -16.027397260273965
5/27/2025, -14.939434724091512
6/24/2025, -11.850731215330299
8/4/2025, -14.033366045142296
8/22/2025, -14.337349397590366
10/13/2025, -12.142197599261307
